feature_a_id	feature_b_id	feature_a_name	feature_b_name	feature_b_dataset	p_value
72	0	proteomics_73	proteomics_1	random.realistic.proteomics	9.360779282638644e-189
72	1	proteomics_73	proteomics_2	random.realistic.proteomics	7.113681689199425e-34
72	2	proteomics_73	proteomics_3	random.realistic.proteomics	4.170651369180526e-49
72	3	proteomics_73	proteomics_4	random.realistic.proteomics	0.0
72	4	proteomics_73	proteomics_5	random.realistic.proteomics	9.615487926273262e-15
72	5	proteomics_73	proteomics_6	random.realistic.proteomics	1.3230532437081615e-182
72	6	proteomics_73	proteomics_7	random.realistic.proteomics	9.987623599677274e-110
72	7	proteomics_73	proteomics_8	random.realistic.proteomics	4.323225112549438e-95
72	8	proteomics_73	proteomics_9	random.realistic.proteomics	5.897951573099265e-76
72	9	proteomics_73	proteomics_10	random.realistic.proteomics	1.2973009280083008e-27
72	10	proteomics_73	proteomics_11	random.realistic.proteomics	4.503472289190832e-188
72	11	proteomics_73	proteomics_12	random.realistic.proteomics	0.0
72	12	proteomics_73	proteomics_13	random.realistic.proteomics	1.8260765722563482e-54
72	13	proteomics_73	proteomics_14	random.realistic.proteomics	3.944658603710642e-122
72	14	proteomics_73	proteomics_15	random.realistic.proteomics	5.6512813975007314e-83
72	15	proteomics_73	proteomics_16	random.realistic.proteomics	2.641831897376299e-26
72	16	proteomics_73	proteomics_17	random.realistic.proteomics	2.4766607673323474e-60
72	17	proteomics_73	proteomics_18	random.realistic.proteomics	1.468502993936963e-41
72	18	proteomics_73	proteomics_19	random.realistic.proteomics	2.340015934675158e-103
72	19	proteomics_73	proteomics_20	random.realistic.proteomics	5.835843186185019e-81
72	20	proteomics_73	proteomics_21	random.realistic.proteomics	1.2486549354219644e-23
72	21	proteomics_73	proteomics_22	random.realistic.proteomics	2.035254423964707e-40
72	22	proteomics_73	proteomics_23	random.realistic.proteomics	2.9956508045897586e-59
72	23	proteomics_73	proteomics_24	random.realistic.proteomics	8.999187152406578e-29
72	24	proteomics_73	proteomics_25	random.realistic.proteomics	2.584389521248023e-63
72	25	proteomics_73	proteomics_26	random.realistic.proteomics	1.9602422446048353e-104
72	26	proteomics_73	proteomics_27	random.realistic.proteomics	2.9706676213238545e-49
72	27	proteomics_73	proteomics_28	random.realistic.proteomics	2.8332176113791437e-61
72	28	proteomics_73	proteomics_29	random.realistic.proteomics	7.232992882847905e-82
72	29	proteomics_73	proteomics_30	random.realistic.proteomics	1.3813387839825078e-67
72	30	proteomics_73	proteomics_31	random.realistic.proteomics	4.667942461035815e-55
72	31	proteomics_73	proteomics_32	random.realistic.proteomics	5.894380599572074e-52
72	32	proteomics_73	proteomics_33	random.realistic.proteomics	5.587424050105525e-79
72	33	proteomics_73	proteomics_34	random.realistic.proteomics	1.1396703622561422e-83
72	34	proteomics_73	proteomics_35	random.realistic.proteomics	4.5115912075889e-119
72	35	proteomics_73	proteomics_36	random.realistic.proteomics	1.7200757229314906e-44
72	36	proteomics_73	proteomics_37	random.realistic.proteomics	6.104898159889998e-115
72	37	proteomics_73	proteomics_38	random.realistic.proteomics	9.305061174246219e-154
72	38	proteomics_73	proteomics_39	random.realistic.proteomics	3.010756339665363e-61
72	39	proteomics_73	proteomics_40	random.realistic.proteomics	0.0
72	40	proteomics_73	proteomics_41	random.realistic.proteomics	3.485082931474562e-77
72	41	proteomics_73	proteomics_42	random.realistic.proteomics	9.135360434450707e-76
72	42	proteomics_73	proteomics_43	random.realistic.proteomics	2.459577712544253e-34
72	43	proteomics_73	proteomics_44	random.realistic.proteomics	3.0904279272310566e-42
72	44	proteomics_73	proteomics_45	random.realistic.proteomics	0.0
72	45	proteomics_73	proteomics_46	random.realistic.proteomics	1.9288052298703693e-79
72	46	proteomics_73	proteomics_47	random.realistic.proteomics	0.0
72	47	proteomics_73	proteomics_48	random.realistic.proteomics	3.7965611164054036e-146
72	48	proteomics_73	proteomics_49	random.realistic.proteomics	4.73026886306485e-161
72	49	proteomics_73	proteomics_50	random.realistic.proteomics	4.0058829677195675e-116
72	50	proteomics_73	proteomics_51	random.realistic.proteomics	2.275194180307154e-16
72	51	proteomics_73	proteomics_52	random.realistic.proteomics	1.1322319067650595e-101
72	52	proteomics_73	proteomics_53	random.realistic.proteomics	8.016234265352575e-23
72	53	proteomics_73	proteomics_54	random.realistic.proteomics	3.5677879510616106e-135
72	54	proteomics_73	proteomics_55	random.realistic.proteomics	1.2408313425800672e-16
72	55	proteomics_73	proteomics_56	random.realistic.proteomics	7.98314318451255e-12
72	56	proteomics_73	proteomics_57	random.realistic.proteomics	2.2283297543531715e-133
72	57	proteomics_73	proteomics_58	random.realistic.proteomics	1.595640110825151e-34
72	58	proteomics_73	proteomics_59	random.realistic.proteomics	3.60277283661957e-24
72	59	proteomics_73	proteomics_60	random.realistic.proteomics	4.556859757209708e-169
72	60	proteomics_73	proteomics_61	random.realistic.proteomics	1.6763687720267487e-19
72	61	proteomics_73	proteomics_62	random.realistic.proteomics	4.755380638532712e-27
72	62	proteomics_73	proteomics_63	random.realistic.proteomics	5.574083485392409e-19
72	63	proteomics_73	proteomics_64	random.realistic.proteomics	7.266221056018394e-26
72	64	proteomics_73	proteomics_65	random.realistic.proteomics	3.589341028316354e-31
72	65	proteomics_73	proteomics_66	random.realistic.proteomics	9.70153315184345e-93
72	66	proteomics_73	proteomics_67	random.realistic.proteomics	1.4535183207991994e-52
72	67	proteomics_73	proteomics_68	random.realistic.proteomics	1.3452558667937062e-61
72	68	proteomics_73	proteomics_69	random.realistic.proteomics	3.001637377074518e-14
72	69	proteomics_73	proteomics_70	random.realistic.proteomics	6.141781193943921e-56
72	70	proteomics_73	proteomics_71	random.realistic.proteomics	0.0
72	71	proteomics_73	proteomics_72	random.realistic.proteomics	2.9664510484856485e-39
72	72	proteomics_73	proteomics_73	random.realistic.proteomics	0.0
72	73	proteomics_73	proteomics_74	random.realistic.proteomics	4.704231399425848e-18
72	74	proteomics_73	proteomics_75	random.realistic.proteomics	1.3447316925239344e-45
72	75	proteomics_73	proteomics_76	random.realistic.proteomics	2.8589017478570073e-81
72	76	proteomics_73	proteomics_77	random.realistic.proteomics	2.279809632469389e-168
72	77	proteomics_73	proteomics_78	random.realistic.proteomics	0.0
72	78	proteomics_73	proteomics_79	random.realistic.proteomics	6.224835706174565e-135
72	79	proteomics_73	proteomics_80	random.realistic.proteomics	5.724858845534015e-93
72	80	proteomics_73	proteomics_81	random.realistic.proteomics	2.3492344171276224e-184
72	81	proteomics_73	proteomics_82	random.realistic.proteomics	1.235072180163821e-62
72	82	proteomics_73	proteomics_83	random.realistic.proteomics	5.730922460365931e-49
72	83	proteomics_73	proteomics_84	random.realistic.proteomics	2.491495205219119e-207
72	84	proteomics_73	proteomics_85	random.realistic.proteomics	6.509463915786296e-37
72	85	proteomics_73	proteomics_86	random.realistic.proteomics	3.3356741174686436e-41
72	86	proteomics_73	proteomics_87	random.realistic.proteomics	1.1022860730003517e-35
72	87	proteomics_73	proteomics_88	random.realistic.proteomics	2.5070427751495083e-44
72	88	proteomics_73	proteomics_89	random.realistic.proteomics	8.730799998824021e-62
72	89	proteomics_73	proteomics_90	random.realistic.proteomics	9.095341768010642e-38
72	90	proteomics_73	proteomics_91	random.realistic.proteomics	9.570546752495831e-23
72	91	proteomics_73	proteomics_92	random.realistic.proteomics	7.757605302200742e-37
72	92	proteomics_73	proteomics_93	random.realistic.proteomics	2.5535330066322735e-49
72	93	proteomics_73	proteomics_94	random.realistic.proteomics	2.5984654535541614e-105
72	94	proteomics_73	proteomics_95	random.realistic.proteomics	1.4328323129915696e-22
72	95	proteomics_73	proteomics_96	random.realistic.proteomics	1.3201218740061973e-87
72	96	proteomics_73	proteomics_97	random.realistic.proteomics	2.194538040028617e-105
72	97	proteomics_73	proteomics_98	random.realistic.proteomics	1.7745421146549574e-215
72	98	proteomics_73	proteomics_99	random.realistic.proteomics	4.1352656379677896e-35
72	99	proteomics_73	proteomics_100	random.realistic.proteomics	1.6500543324188247e-98
72	100	proteomics_73	metagenomics_1	random.realistic.metagenomics	1.5510122669583394e-09
72	101	proteomics_73	metagenomics_2	random.realistic.metagenomics	5.793840408425686e-43
72	102	proteomics_73	metagenomics_3	random.realistic.metagenomics	1.2869078258863826e-20
72	103	proteomics_73	metagenomics_4	random.realistic.metagenomics	1.5373697643670343e-33
72	104	proteomics_73	metagenomics_5	random.realistic.metagenomics	3.165745754619604e-56
72	105	proteomics_73	metagenomics_6	random.realistic.metagenomics	5.4396468939084565e-25
72	106	proteomics_73	metagenomics_7	random.realistic.metagenomics	4.6654528163745646e-57
72	107	proteomics_73	metagenomics_8	random.realistic.metagenomics	9.87070932816477e-30
72	108	proteomics_73	metagenomics_9	random.realistic.metagenomics	1.1203469994818425e-42
72	109	proteomics_73	metagenomics_10	random.realistic.metagenomics	4.071997616799494e-31
72	110	proteomics_73	metagenomics_11	random.realistic.metagenomics	7.80850851692191e-24
72	111	proteomics_73	metagenomics_12	random.realistic.metagenomics	2.603453547113145e-12
72	112	proteomics_73	metagenomics_13	random.realistic.metagenomics	4.947791342169791e-42
72	113	proteomics_73	metagenomics_14	random.realistic.metagenomics	3.123390782576433e-72
72	114	proteomics_73	metagenomics_15	random.realistic.metagenomics	1.0984739916091044e-41
72	115	proteomics_73	metagenomics_16	random.realistic.metagenomics	1.9359161188957266e-31
72	116	proteomics_73	metagenomics_17	random.realistic.metagenomics	2.80862073231286e-73
72	117	proteomics_73	metagenomics_18	random.realistic.metagenomics	1.642962669474919e-41
72	118	proteomics_73	metagenomics_19	random.realistic.metagenomics	3.3543110356791035e-56
72	119	proteomics_73	metagenomics_20	random.realistic.metagenomics	1.4285086726571116e-14
72	120	proteomics_73	metagenomics_21	random.realistic.metagenomics	2.466079991809031e-26
72	121	proteomics_73	metagenomics_22	random.realistic.metagenomics	2.233803300401112e-58
72	122	proteomics_73	metagenomics_23	random.realistic.metagenomics	3.133427942899866e-35
72	123	proteomics_73	metagenomics_24	random.realistic.metagenomics	1.386856408786825e-19
72	124	proteomics_73	metagenomics_25	random.realistic.metagenomics	3.40128416532048e-26
72	125	proteomics_73	metagenomics_26	random.realistic.metagenomics	1.9360239404344023e-51
72	126	proteomics_73	metagenomics_27	random.realistic.metagenomics	3.8954644417359404e-25
72	127	proteomics_73	metagenomics_28	random.realistic.metagenomics	1.3959186966233397e-51
72	128	proteomics_73	metagenomics_29	random.realistic.metagenomics	1.1309353565432807e-74
72	129	proteomics_73	metagenomics_30	random.realistic.metagenomics	9.862107255100534e-44
72	130	proteomics_73	metagenomics_31	random.realistic.metagenomics	2.8153360479572032e-28
72	131	proteomics_73	metagenomics_32	random.realistic.metagenomics	1.579424768390542e-16
72	132	proteomics_73	metagenomics_33	random.realistic.metagenomics	5.259680364370563e-27
72	133	proteomics_73	metagenomics_34	random.realistic.metagenomics	5.283401814352758e-121
72	134	proteomics_73	metagenomics_35	random.realistic.metagenomics	8.214342207827055e-35
72	135	proteomics_73	metagenomics_36	random.realistic.metagenomics	1.9521619815596397e-45
72	136	proteomics_73	metagenomics_37	random.realistic.metagenomics	0.0
72	137	proteomics_73	metagenomics_38	random.realistic.metagenomics	8.243307393572039e-27
72	138	proteomics_73	metagenomics_39	random.realistic.metagenomics	9.647895652012303e-14
72	139	proteomics_73	metagenomics_40	random.realistic.metagenomics	1.4736981434690845e-55
72	140	proteomics_73	metagenomics_41	random.realistic.metagenomics	8.306233689647981e-66
72	141	proteomics_73	metagenomics_42	random.realistic.metagenomics	8.390675550478926e-27
72	142	proteomics_73	metagenomics_43	random.realistic.metagenomics	1.6824219449736427e-33
72	143	proteomics_73	metagenomics_44	random.realistic.metagenomics	4.518784818886562e-30
72	144	proteomics_73	metagenomics_45	random.realistic.metagenomics	1.175302794862871e-10
72	145	proteomics_73	metagenomics_46	random.realistic.metagenomics	9.769344553153712e-63
72	146	proteomics_73	metagenomics_47	random.realistic.metagenomics	3.1598866082402915e-76
72	147	proteomics_73	metagenomics_48	random.realistic.metagenomics	2.7122567404704913e-36
72	148	proteomics_73	metagenomics_49	random.realistic.metagenomics	1.9072044242367793e-15
72	149	proteomics_73	metagenomics_50	random.realistic.metagenomics	2.1478950436982246e-101
73	0	proteomics_74	proteomics_1	random.realistic.proteomics	1.6259110932544122e-181
73	1	proteomics_74	proteomics_2	random.realistic.proteomics	1.3993328771391192e-152
73	2	proteomics_74	proteomics_3	random.realistic.proteomics	7.168345060174224e-288
73	3	proteomics_74	proteomics_4	random.realistic.proteomics	1.6714668153338602e-151
73	4	proteomics_74	proteomics_5	random.realistic.proteomics	2.17418043095531e-169
73	5	proteomics_74	proteomics_6	random.realistic.proteomics	3.8417062996088834e-94
73	6	proteomics_74	proteomics_7	random.realistic.proteomics	4.209079780985086e-177
73	7	proteomics_74	proteomics_8	random.realistic.proteomics	8.714398403917404e-154
73	8	proteomics_74	proteomics_9	random.realistic.proteomics	7.402937308694279e-159
73	9	proteomics_74	proteomics_10	random.realistic.proteomics	1.3201351580540508e-182
73	10	proteomics_74	proteomics_11	random.realistic.proteomics	5.143117550607908e-177
73	11	proteomics_74	proteomics_12	random.realistic.proteomics	1.3465065246771266e-293
73	12	proteomics_74	proteomics_13	random.realistic.proteomics	2.2331467585659022e-194
73	13	proteomics_74	proteomics_14	random.realistic.proteomics	1.1254484283227186e-177
73	14	proteomics_74	proteomics_15	random.realistic.proteomics	1.0725827920421038e-208
73	15	proteomics_74	proteomics_16	random.realistic.proteomics	3.076627443777185e-129
73	16	proteomics_74	proteomics_17	random.realistic.proteomics	5.922926890439066e-128
73	17	proteomics_74	proteomics_18	random.realistic.proteomics	2.5342527095620067e-155
73	18	proteomics_74	proteomics_19	random.realistic.proteomics	1.474647868755919e-53
73	19	proteomics_74	proteomics_20	random.realistic.proteomics	3.0004149467132536e-299
73	20	proteomics_74	proteomics_21	random.realistic.proteomics	6.446706549227504e-137
73	21	proteomics_74	proteomics_22	random.realistic.proteomics	2.270511989012791e-129
73	22	proteomics_74	proteomics_23	random.realistic.proteomics	7.028359117547162e-235
73	23	proteomics_74	proteomics_24	random.realistic.proteomics	2.7536395993447625e-131
73	24	proteomics_74	proteomics_25	random.realistic.proteomics	2.4369033858204495e-163
73	25	proteomics_74	proteomics_26	random.realistic.proteomics	3.89463988927562e-92
73	26	proteomics_74	proteomics_27	random.realistic.proteomics	1.3591127722516529e-210
73	27	proteomics_74	proteomics_28	random.realistic.proteomics	0.0
73	28	proteomics_74	proteomics_29	random.realistic.proteomics	2.2477574695491694e-202
73	29	proteomics_74	proteomics_30	random.realistic.proteomics	0.0
73	30	proteomics_74	proteomics_31	random.realistic.proteomics	0.0
73	31	proteomics_74	proteomics_32	random.realistic.proteomics	3.955995064450505e-181
73	32	proteomics_74	proteomics_33	random.realistic.proteomics	3.713134554632594e-100
73	33	proteomics_74	proteomics_34	random.realistic.proteomics	9.647347803184763e-139
73	34	proteomics_74	proteomics_35	random.realistic.proteomics	1.2064399488753209e-253
73	35	proteomics_74	proteomics_36	random.realistic.proteomics	4.8324194337400414e-95
73	36	proteomics_74	proteomics_37	random.realistic.proteomics	0.0
73	37	proteomics_74	proteomics_38	random.realistic.proteomics	2.475456658018233e-186
73	38	proteomics_74	proteomics_39	random.realistic.proteomics	2.299900335881272e-252
73	39	proteomics_74	proteomics_40	random.realistic.proteomics	9.84999206747408e-239
73	40	proteomics_74	proteomics_41	random.realistic.proteomics	5.752967979422559e-103
73	41	proteomics_74	proteomics_42	random.realistic.proteomics	3.8478421837957777e-290
73	42	proteomics_74	proteomics_43	random.realistic.proteomics	2.8928825187466446e-124
73	43	proteomics_74	proteomics_44	random.realistic.proteomics	3.2399534748600045e-113
73	44	proteomics_74	proteomics_45	random.realistic.proteomics	3.4917796030785975e-305
73	45	proteomics_74	proteomics_46	random.realistic.proteomics	4.7686181788740324e-147
73	46	proteomics_74	proteomics_47	random.realistic.proteomics	6.294908847923101e-138
73	47	proteomics_74	proteomics_48	random.realistic.proteomics	1.153676499958059e-82
73	48	proteomics_74	proteomics_49	random.realistic.proteomics	1.0781907571528498e-125
73	49	proteomics_74	proteomics_50	random.realistic.proteomics	1.2921116481430454e-111
73	50	proteomics_74	proteomics_51	random.realistic.proteomics	1.9818517338041166e-208
73	51	proteomics_74	proteomics_52	random.realistic.proteomics	1.7662977718172157e-93
73	52	proteomics_74	proteomics_53	random.realistic.proteomics	1.7853455323175172e-136
73	53	proteomics_74	proteomics_54	random.realistic.proteomics	1.8639342564957564e-123
73	54	proteomics_74	proteomics_55	random.realistic.proteomics	7.288757218427678e-114
73	55	proteomics_74	proteomics_56	random.realistic.proteomics	1.4918578355664482e-87
73	56	proteomics_74	proteomics_57	random.realistic.proteomics	0.0
73	57	proteomics_74	proteomics_58	random.realistic.proteomics	2.0929785869927465e-126
73	58	proteomics_74	proteomics_59	random.realistic.proteomics	2.5758764524624555e-220
73	59	proteomics_74	proteomics_60	random.realistic.proteomics	2.1881093933805836e-251
73	60	proteomics_74	proteomics_61	random.realistic.proteomics	3.1089369423529535e-55
73	61	proteomics_74	proteomics_62	random.realistic.proteomics	6.381398394938479e-222
73	62	proteomics_74	proteomics_63	random.realistic.proteomics	2.4039389235486273e-51
73	63	proteomics_74	proteomics_64	random.realistic.proteomics	0.0
73	64	proteomics_74	proteomics_65	random.realistic.proteomics	5.6696454380267385e-176
73	65	proteomics_74	proteomics_66	random.realistic.proteomics	4.541115735763744e-182
73	66	proteomics_74	proteomics_67	random.realistic.proteomics	6.666912898928965e-123
73	67	proteomics_74	proteomics_68	random.realistic.proteomics	7.420987162376489e-160
73	68	proteomics_74	proteomics_69	random.realistic.proteomics	2.0834600427302262e-221
73	69	proteomics_74	proteomics_70	random.realistic.proteomics	1.9734774203275834e-260
73	70	proteomics_74	proteomics_71	random.realistic.proteomics	4.142637961227898e-73
73	71	proteomics_74	proteomics_72	random.realistic.proteomics	7.470236709845596e-270
73	72	proteomics_74	proteomics_73	random.realistic.proteomics	7.894965074932606e-75
73	73	proteomics_74	proteomics_74	random.realistic.proteomics	0.0
73	74	proteomics_74	proteomics_75	random.realistic.proteomics	0.0
73	75	proteomics_74	proteomics_76	random.realistic.proteomics	0.0
73	76	proteomics_74	proteomics_77	random.realistic.proteomics	0.0
73	77	proteomics_74	proteomics_78	random.realistic.proteomics	0.0
73	78	proteomics_74	proteomics_79	random.realistic.proteomics	9.302056076751366e-147
73	79	proteomics_74	proteomics_80	random.realistic.proteomics	1.4691235708660753e-183
73	80	proteomics_74	proteomics_81	random.realistic.proteomics	7.062880999008422e-109
73	81	proteomics_74	proteomics_82	random.realistic.proteomics	0.0
73	82	proteomics_74	proteomics_83	random.realistic.proteomics	1.6042904282815877e-175
73	83	proteomics_74	proteomics_84	random.realistic.proteomics	2.2118493968969977e-225
73	84	proteomics_74	proteomics_85	random.realistic.proteomics	8.127616432488694e-157
73	85	proteomics_74	proteomics_86	random.realistic.proteomics	7.075825267494543e-97
73	86	proteomics_74	proteomics_87	random.realistic.proteomics	2.5114844916399178e-208
73	87	proteomics_74	proteomics_88	random.realistic.proteomics	0.0
73	88	proteomics_74	proteomics_89	random.realistic.proteomics	0.0
73	89	proteomics_74	proteomics_90	random.realistic.proteomics	2.0074123494338252e-221
73	90	proteomics_74	proteomics_91	random.realistic.proteomics	4.055717114287937e-172
73	91	proteomics_74	proteomics_92	random.realistic.proteomics	4.391416463174181e-73
73	92	proteomics_74	proteomics_93	random.realistic.proteomics	0.0
73	93	proteomics_74	proteomics_94	random.realistic.proteomics	1.467124076183475e-228
73	94	proteomics_74	proteomics_95	random.realistic.proteomics	1.178285648507136e-107
73	95	proteomics_74	proteomics_96	random.realistic.proteomics	1.2804465673082284e-114
73	96	proteomics_74	proteomics_97	random.realistic.proteomics	4.6326614871661585e-174
73	97	proteomics_74	proteomics_98	random.realistic.proteomics	4.8602855203248964e-88
73	98	proteomics_74	proteomics_99	random.realistic.proteomics	5.320801783110744e-97
73	99	proteomics_74	proteomics_100	random.realistic.proteomics	1.837060772587162e-290
73	100	proteomics_74	metagenomics_1	random.realistic.metagenomics	1.5775124232193766e-85
73	101	proteomics_74	metagenomics_2	random.realistic.metagenomics	0.0
73	102	proteomics_74	metagenomics_3	random.realistic.metagenomics	2.14157391874241e-87
73	103	proteomics_74	metagenomics_4	random.realistic.metagenomics	6.825609480659094e-218
73	104	proteomics_74	metagenomics_5	random.realistic.metagenomics	0.0
73	105	proteomics_74	metagenomics_6	random.realistic.metagenomics	1.8703326274285809e-84
73	106	proteomics_74	metagenomics_7	random.realistic.metagenomics	0.0
73	107	proteomics_74	metagenomics_8	random.realistic.metagenomics	2.6377061436792577e-167
73	108	proteomics_74	metagenomics_9	random.realistic.metagenomics	0.0
73	109	proteomics_74	metagenomics_10	random.realistic.metagenomics	0.0
73	110	proteomics_74	metagenomics_11	random.realistic.metagenomics	8.708255220621998e-200
73	111	proteomics_74	metagenomics_12	random.realistic.metagenomics	1.9678019092789958e-100
73	112	proteomics_74	metagenomics_13	random.realistic.metagenomics	0.0
73	113	proteomics_74	metagenomics_14	random.realistic.metagenomics	3.8442187343158463e-202
73	114	proteomics_74	metagenomics_15	random.realistic.metagenomics	3.4427339450096563e-238
73	115	proteomics_74	metagenomics_16	random.realistic.metagenomics	3.734258438857328e-100
73	116	proteomics_74	metagenomics_17	random.realistic.metagenomics	5.546913173693696e-128
73	117	proteomics_74	metagenomics_18	random.realistic.metagenomics	4.488242632908124e-236
73	118	proteomics_74	metagenomics_19	random.realistic.metagenomics	1.3001907754925411e-164
73	119	proteomics_74	metagenomics_20	random.realistic.metagenomics	0.0
73	120	proteomics_74	metagenomics_21	random.realistic.metagenomics	5.81896105882038e-203
73	121	proteomics_74	metagenomics_22	random.realistic.metagenomics	5.764842724049599e-116
73	122	proteomics_74	metagenomics_23	random.realistic.metagenomics	1.328383530882352e-81
73	123	proteomics_74	metagenomics_24	random.realistic.metagenomics	8.30680809118484e-65
73	124	proteomics_74	metagenomics_25	random.realistic.metagenomics	4.446474086767301e-239
73	125	proteomics_74	metagenomics_26	random.realistic.metagenomics	7.662644789352018e-98
73	126	proteomics_74	metagenomics_27	random.realistic.metagenomics	1.9553268342595694e-120
73	127	proteomics_74	metagenomics_28	random.realistic.metagenomics	0.0
73	128	proteomics_74	metagenomics_29	random.realistic.metagenomics	0.0
73	129	proteomics_74	metagenomics_30	random.realistic.metagenomics	0.0
73	130	proteomics_74	metagenomics_31	random.realistic.metagenomics	2.691105641495532e-130
73	131	proteomics_74	metagenomics_32	random.realistic.metagenomics	1.530467381138638e-166
73	132	proteomics_74	metagenomics_33	random.realistic.metagenomics	2.2235058820246115e-135
73	133	proteomics_74	metagenomics_34	random.realistic.metagenomics	2.543195835936605e-168
73	134	proteomics_74	metagenomics_35	random.realistic.metagenomics	0.0
73	135	proteomics_74	metagenomics_36	random.realistic.metagenomics	2.3263056061038536e-83
73	136	proteomics_74	metagenomics_37	random.realistic.metagenomics	1.9099633214149283e-157
73	137	proteomics_74	metagenomics_38	random.realistic.metagenomics	2.0694388575759923e-48
73	138	proteomics_74	metagenomics_39	random.realistic.metagenomics	7.84122111340604e-217
73	139	proteomics_74	metagenomics_40	random.realistic.metagenomics	9.153645600979132e-238
73	140	proteomics_74	metagenomics_41	random.realistic.metagenomics	8.00673216964996e-144
73	141	proteomics_74	metagenomics_42	random.realistic.metagenomics	1.4323699755139981e-227
73	142	proteomics_74	metagenomics_43	random.realistic.metagenomics	0.0
73	143	proteomics_74	metagenomics_44	random.realistic.metagenomics	3.5095858724028724e-219
73	144	proteomics_74	metagenomics_45	random.realistic.metagenomics	1.300428352886807e-90
73	145	proteomics_74	metagenomics_46	random.realistic.metagenomics	5.178180849474555e-198
73	146	proteomics_74	metagenomics_47	random.realistic.metagenomics	8.604256149787806e-79
73	147	proteomics_74	metagenomics_48	random.realistic.metagenomics	1.343308281069091e-118
73	148	proteomics_74	metagenomics_49	random.realistic.metagenomics	0.0
73	149	proteomics_74	metagenomics_50	random.realistic.metagenomics	7.672309167893567e-250
74	0	proteomics_75	proteomics_1	random.realistic.proteomics	5.445115457615635e-202
74	1	proteomics_75	proteomics_2	random.realistic.proteomics	1.3805825751724717e-93
74	2	proteomics_75	proteomics_3	random.realistic.proteomics	0.0
74	3	proteomics_75	proteomics_4	random.realistic.proteomics	3.39452521913742e-161
74	4	proteomics_75	proteomics_5	random.realistic.proteomics	2.920339801039329e-107
74	5	proteomics_75	proteomics_6	random.realistic.proteomics	5.484590454981573e-162
74	6	proteomics_75	proteomics_7	random.realistic.proteomics	6.176240288030302e-217
74	7	proteomics_75	proteomics_8	random.realistic.proteomics	2.8916414113996845e-131
74	8	proteomics_75	proteomics_9	random.realistic.proteomics	2.0137363963567103e-75
74	9	proteomics_75	proteomics_10	random.realistic.proteomics	2.1149690790607088e-132
74	10	proteomics_75	proteomics_11	random.realistic.proteomics	9.672366144978394e-184
74	11	proteomics_75	proteomics_12	random.realistic.proteomics	3.540110521717771e-110
74	12	proteomics_75	proteomics_13	random.realistic.proteomics	7.897351595314397e-160
74	13	proteomics_75	proteomics_14	random.realistic.proteomics	1.9660597316201727e-194
74	14	proteomics_75	proteomics_15	random.realistic.proteomics	3.0486536153620375e-272
74	15	proteomics_75	proteomics_16	random.realistic.proteomics	6.857105126893256e-48
74	16	proteomics_75	proteomics_17	random.realistic.proteomics	6.653206799736902e-197
74	17	proteomics_75	proteomics_18	random.realistic.proteomics	1.53200738257691e-122
74	18	proteomics_75	proteomics_19	random.realistic.proteomics	2.2059043520627793e-83
74	19	proteomics_75	proteomics_20	random.realistic.proteomics	1.3272108606765612e-104
74	20	proteomics_75	proteomics_21	random.realistic.proteomics	4.033492982175727e-95
74	21	proteomics_75	proteomics_22	random.realistic.proteomics	2.720661081343885e-198
74	22	proteomics_75	proteomics_23	random.realistic.proteomics	1.4386053144811157e-129
74	23	proteomics_75	proteomics_24	random.realistic.proteomics	9.338657556272201e-150
74	24	proteomics_75	proteomics_25	random.realistic.proteomics	2.2776785037003717e-73
74	25	proteomics_75	proteomics_26	random.realistic.proteomics	1.032704351328546e-244
74	26	proteomics_75	proteomics_27	random.realistic.proteomics	6.468033477873397e-72
74	27	proteomics_75	proteomics_28	random.realistic.proteomics	1.390111871161729e-122
74	28	proteomics_75	proteomics_29	random.realistic.proteomics	2.1413084520515792e-221
74	29	proteomics_75	proteomics_30	random.realistic.proteomics	1.1280641904125776e-86
74	30	proteomics_75	proteomics_31	random.realistic.proteomics	0.0
74	31	proteomics_75	proteomics_32	random.realistic.proteomics	1.3852825560011834e-164
74	32	proteomics_75	proteomics_33	random.realistic.proteomics	6.572617242332875e-76
74	33	proteomics_75	proteomics_34	random.realistic.proteomics	1.478524593056945e-194
74	34	proteomics_75	proteomics_35	random.realistic.proteomics	7.756433438857214e-217
74	35	proteomics_75	proteomics_36	random.realistic.proteomics	8.047956167674161e-112
74	36	proteomics_75	proteomics_37	random.realistic.proteomics	1.6719556274882206e-134
74	37	proteomics_75	proteomics_38	random.realistic.proteomics	2.155834860704298e-186
74	38	proteomics_75	proteomics_39	random.realistic.proteomics	1.8676994938521017e-132
74	39	proteomics_75	proteomics_40	random.realistic.proteomics	1.940336640419514e-183
74	40	proteomics_75	proteomics_41	random.realistic.proteomics	8.454165999520616e-185
74	41	proteomics_75	proteomics_42	random.realistic.proteomics	8.675539263296572e-264
74	42	proteomics_75	proteomics_43	random.realistic.proteomics	1.4443667022522933e-77
74	43	proteomics_75	proteomics_44	random.realistic.proteomics	3.5846525276844737e-127
74	44	proteomics_75	proteomics_45	random.realistic.proteomics	1.1270860203452519e-221
74	45	proteomics_75	proteomics_46	random.realistic.proteomics	2.9045141672672817e-249
74	46	proteomics_75	proteomics_47	random.realistic.proteomics	7.156195807586079e-294
