sample	random.continuous_basic.proteomics	random.continuous_basic.metagenomics
3777	0.78778124	0.78712523
3778	0.4058527	0.21610197
3779	0.35214725	0.48090005
3780	-0.10679423	0.29248586
3781	0.82573396	0.78739965
3782	0.31107002	0.5775145
3783	-0.52504545	0.75350803
3784	0.8452756	0.5115995
3785	0.787431	0.6341919
3786	0.16062263	0.8022767
3787	-0.22362131	0.887245
3788	0.98199344	0.72487414
3789	0.5182815	0.6399582
3790	0.7222799	0.62702286
3791	0.41670635	0.8614721
3792	0.63219756	0.88941294
3793	0.32324603	0.700195
3794	0.07344184	0.52994424
3795	0.9438899	0.6662482
3796	0.4614264	0.46424922
3797	0.81870514	0.7655291
3798	0.7145562	0.79160273
3799	0.46451175	0.8340409
3800	-0.15354264	0.50447506
3801	0.33429897	0.45776832
3802	0.031991616	0.8923662
3803	0.8383552	0.83258843
3804	0.549206	0.9285915
3805	0.5976341	0.7894102
3806	0.99825704	0.8682041
3807	0.8228859	0.90043277
3808	0.04193914	0.872262
3809	0.49796167	0.6004339
3810	0.64869446	0.3970025
3811	0.45202103	0.63708633
3812	0.5879735	0.6620942
3813	0.7129437	0.85580754
3814	0.8944267	0.72168666
3815	0.4757381	0.7156368
3816	0.5456634	0.82065815
3817	0.31385174	0.41857332
3818	0.33965108	0.5884212
3819	0.4555182	0.38292193
3820	0.83562183	0.31137076
3821	0.9390269	0.8273366
3822	0.8591634	0.41600206
3823	0.59917295	0.11204137
3824	0.7073595	0.68430895
3825	0.76525587	0.85315514
3826	0.94913304	0.8494389
3827	0.8461302	0.547714
3828	0.91687965	0.35601237
3829	0.25204524	0.49797493
3830	0.6581932	0.8041483
3831	0.62756103	0.6652444
3832	0.7878555	0.72251207
3833	0.73159456	0.03226693
3834	0.7941538	0.6144081
3835	0.5229182	0.6285304
3836	-0.0037572263	0.16865775
3837	-0.23556873	-0.2498017
3838	0.9157794	0.66082054
3839	0.38203385	0.8067507
3840	0.73653525	0.13263342
3841	0.85337555	0.65989923
3842	0.93077815	0.7290655
3843	0.233391	0.36902633
3844	0.7211202	0.17540483
3845	0.632135	0.4627675
3846	0.37221816	0.23218864
3847	0.37087345	0.46672425
3848	0.9056307	0.6901519
3849	0.8556598	0.44091707
3850	0.666248	0.46294284
3851	-0.7289478	0.44951296
3852	0.72344077	0.7891222
3853	0.5329067	0.7515621
3854	0.55009055	-0.0058434485
3855	0.6063889	0.7266137
3856	0.9215365	0.45432645
3857	0.3266117	0.33458546
3858	0.16540627	0.812567
3859	-0.18701386	0.8148224
3860	0.7098246	0.6673827
3861	0.44178495	0.52337426
3862	0.6385424	0.6342812
3863	0.87353396	0.7907043
3864	0.54231954	0.7522663
3865	-0.0025783065	0.76510453
3866	0.46483305	0.65347433
3867	0.32664663	0.70078397
3868	0.59921545	0.32371333
3869	0.7577997	-0.08092106
3870	0.58160394	0.8338383
3871	0.56493807	0.68300503
3872	0.51727253	0.919386
3873	0.5612434	0.3626923
3874	0.33532634	0.7785674
3875	-0.5241788	0.7371518
3876	0.6871095	0.7514036
3877	0.6962812	0.9194177
3878	0.9081164	0.7287806
3879	0.92890805	0.53545046
3880	-0.22847018	0.7220511
3881	0.42130452	0.48096243
3882	-0.037116442	0.7951834
3883	0.76435417	0.6257018
3884	0.3743016	0.9085551
3885	0.75886697	0.50080067
3886	0.7013381	0.9549123
3887	0.563197	0.79763186
3888	0.8917207	0.39434096
3889	0.6549722	0.46191624
3890	0.33230352	0.810971
3891	-0.09991413	0.7354304
3892	0.31445205	0.5735796
3893	0.6301204	0.83138615
3894	0.77068037	0.8111315
3895	0.78893673	0.40367398
3896	0.39392412	0.6562807
3897	-0.3365726	0.26105607
3898	0.58418804	0.5870196
3899	0.43789634	0.6859259
3900	0.86588144	0.7614838
3901	0.66741073	0.4895442
3902	0.7967375	0.8289506
3903	0.7236072	0.69069123
3904	0.91317844	0.915921
3905	0.6095753	0.8995696
3906	-0.08104586	0.11350297
3907	0.028326226	0.7745718
3908	0.78269714	0.95970017
3909	0.66213304	0.6932891
3910	0.61496186	0.8986379
3911	0.97434586	0.59107155
3912	0.67426825	0.9015985
3913	0.7185384	0.84219974
3914	0.6833543	0.56700015
3915	0.55101275	0.7947238
3916	0.034715388	0.5031441
3917	0.43867072	0.95685345
3918	0.79842836	0.7649641
3919	0.17047474	0.8559158
3920	0.38720462	0.5663762
3921	-0.42391294	0.71709245
3922	0.6486751	0.6401154
3923	0.38358822	0.6910437
3924	0.7930424	0.81913745
3925	0.35431498	0.07608404
3926	0.63319796	0.68063486
3927	0.62238234	0.45597008
3928	-0.25206143	0.8945812
3929	0.23350857	0.6512615
3930	0.81387776	0.8378291
3931	0.54838526	0.679087
3932	-0.14421457	0.7853366
3933	0.76464665	0.54801136
3934	-0.11749627	0.8456675
3935	0.109033	0.71594167
3936	-0.14770533	0.31359443
3937	0.82057756	0.68690544
3938	0.41827974	0.7004663
3939	0.17639174	0.27921712
3940	0.76651615	0.26353633
3941	0.5845323	0.84624994
3942	0.44960868	0.82813936
3943	0.6865918	0.63420177
3944	0.58288383	0.78706247
3945	0.91662866	0.89787966
3946	0.6058982	0.6485183
3947	0.7754874	0.38299057
3948	0.8009654	0.504779
3949	0.5176182	0.7241646
3950	0.5491028	0.8000918
3951	0.8034785	0.26035583
3952	0.070351124	0.60315484
3953	0.48963165	0.5735327
3954	0.82183117	0.47688168
3955	0.3470675	0.6605515
3956	0.60140646	0.65797967
3957	-0.23799947	0.9041153
3958	0.028786894	0.667593
3959	0.8907217	0.46424782
3960	0.6170139	0.37451288
3961	0.43396798	0.53394914
3962	0.77121323	0.7102178
3963	-0.24499784	0.32549402
3964	0.9290967	0.8245726
3965	-0.24989656	0.7651231
3966	0.5332635	0.5373343
3967	0.13859999	0.71514744
3968	0.968465	0.5520996
3969	0.44736812	-0.063582934
3970	0.689077	0.399276
3971	0.1421539	0.864958
3972	0.7286417	0.86302894
3973	0.87179404	0.8308089
3974	0.8751199	0.93606144
3975	0.4957961	0.6674519
3976	0.2902673	0.6455296
3977	0.6980962	0.7203327
3978	0.41420835	0.18018349
3979	0.08509381	0.7720711
3980	0.3360744	0.81291765
3981	0.40067145	0.85966885
3982	0.65802884	0.9618474
3983	0.69496965	0.8294176
3984	0.67751896	0.9327569
3985	0.11467237	0.645019
3986	0.5987395	0.303544
3987	-0.6351869	0.40458056
3988	0.37210643	0.869737
3989	0.5700644	0.8297112
3990	0.7852102	0.6731482
3991	0.64146656	0.76289505
3992	0.7029117	0.7569604
3993	0.4934286	0.91248417
3994	0.95276093	0.63376784
3995	0.45989463	0.5978097
3996	-0.31337208	0.5482228
3997	0.007413723	-0.45771536
3998	-0.67414904	0.58104223
3999	0.32517123	0.86157036
4000	-0.651207	0.742359
4001	0.29861063	0.21723719
4002	0.36753434	0.35124478
4003	0.68223625	0.61537766
4004	0.55482256	0.5948366
4005	0.75523144	0.82636946
4006	0.48841146	-0.3005432
4007	-0.19487755	0.56697977
4008	0.65496886	0.7790786
4009	0.88219756	0.7721895
4010	0.7882709	0.5264424
4011	0.54456776	0.84232384
4012	0.6188517	0.85882556
4013	0.1773887	0.66120553
4014	0.57580256	0.35956228
4015	0.6081194	0.7597408
4016	0.04407197	0.47950083
4017	0.32627097	0.5180703
4018	-0.1951243	0.62503064
4019	-0.10962196	0.8198189
4020	0.87638676	0.27208742
4021	0.6449206	0.68148774
4022	0.5792835	0.5876537
4023	0.41780034	0.33768627
4024	0.8566219	0.57930636
4025	0.49828044	0.6556678
4026	0.327713	0.7433334
4027	0.35024688	0.5501181
4028	0.57645535	0.6379234
4029	0.23633827	0.7138397
4030	0.25210956	0.5681437
4031	0.77621335	0.5929192
4032	-0.5857767	-0.09209769
4033	0.552444	0.94132257
4034	-0.18510582	0.4698682
4035	-0.19458435	0.79548186
4036	-0.20304355	0.76162636
4037	0.4829701	0.8750886
4038	0.7314094	0.69057935
4039	0.6166143	0.76516265
4040	0.48262155	0.5532137
4041	0.0074900533	0.65751666
4042	0.48111457	0.8340104
4043	0.41496992	0.3944144
4044	-0.8069073	0.6883285
4045	0.55759823	0.58175385
4046	0.546843	0.41696295
4047	0.99524224	0.790152
4048	0.76587117	0.8996098
4049	0.8732391	0.73955745
4050	0.4746108	0.78866297
4051	0.19786525	0.7076605
4052	0.5374809	0.6801309
4053	0.70669556	0.6569764
4054	0.39518738	0.3481643
4055	-0.025217988	0.7691297
4056	0.4226911	0.69972616
4057	-0.32698986	0.58032423
4058	-0.1682663	0.636977
4059	0.6117899	0.16640653
4060	0.77328914	0.8217123
4061	0.5868033	0.803937
4062	0.5652568	0.7689778
4063	0.64592713	0.8562282
4064	0.67996323	0.83191454
4065	0.7314454	0.42324933
4066	0.49799985	0.3816479
4067	0.12411739	0.840729
4068	0.8881818	0.96612376
4069	0.74787885	0.71310616
4070	0.46398342	0.47004718
4071	0.85798186	0.954256
4072	0.7111979	0.5899997
4073	0.6312928	0.7521094
4074	0.0946468	0.6680064
4075	-0.21432678	0.6402944
4076	-0.05069219	0.76279086
4077	0.86416894	0.73311454
4078	-0.4809633	0.73574114
4079	0.38690537	0.8464445
4080	0.8248583	0.564717
4081	0.90216017	0.8679966
4082	0.93261755	0.770844
4083	0.4822137	0.5208331
4084	0.9138845	0.78750116
4085	0.35784623	0.6379925
4086	0.742484	0.52235526
4087	0.9493788	0.6884894
4088	-0.4695478	0.62724704
4089	0.5378289	0.60120595
4090	0.700818	0.36067423
4091	0.6423835	0.71194184
4092	0.5726846	0.8384039
4093	0.08178223	0.49335483
4094	0.69321704	0.82645035
4095	0.14954339	0.8113633
4096	0.20588344	0.7394805
4097	0.15436293	0.82266283
4098	0.79533434	-0.23884739
4099	0.5710865	0.80836153
4100	0.49135315	0.83371544
4101	0.11467534	0.51981056
4102	0.78643614	0.10313179
4103	0.84891	0.76704216
4104	0.77394384	0.74328667
4105	0.67990863	0.29108974
4106	0.7611029	0.55507135
4107	0.22532898	0.71440345
4108	0.037684187	0.7925695
4109	0.5944224	0.42739004
4110	-0.3748491	0.6255123
4111	0.53810066	0.5694666
4112	0.36286426	0.639468
4113	0.59027994	0.82438695
4114	0.24844225	0.81981325
4115	0.75414014	0.5407045
4116	0.14176224	0.40866128
4117	0.6985933	0.73723423
4118	0.8337361	0.30733982
4119	0.90227467	0.26039287
4120	0.082057506	0.7766641
4121	0.66013634	0.4634785
4122	0.43903705	0.8600481
4123	0.65968204	0.30313963
4124	0.35488644	0.76107156
4125	0.7200036	0.22674748
4126	-0.08394044	0.87359005
4127	0.8001726	0.10363323
4128	0.8937773	0.41181087
4129	0.78615224	0.3117046
4130	0.69974977	-0.18178582
4131	0.6989067	-0.5138749
4132	0.70388114	-0.019308168
4133	0.38273373	0.57540095
4134	0.5699405	0.6355833
4135	0.64106727	0.57245445
4136	0.3518288	0.87975854
4137	0.65139127	0.49799708
4138	0.7379606	0.9569098
4139	0.52361953	0.8359743
4140	0.51577985	0.7186496
4141	0.3529567	0.76826996
4142	0.9571093	0.060407594
4143	0.6363701	0.8075307
4144	0.58259314	0.7859901
4145	-0.0019187072	0.82001525
4146	0.57561356	0.8751761
4147	0.604288	0.716667
4148	0.8802094	0.6950975
4149	0.28151983	0.77778006
4150	0.36936554	0.8046094
4151	0.8062613	0.5849821
4152	-0.29048115	0.7646998
4153	0.9145933	0.6489061
4154	-0.16887334	0.766353
4155	0.66061586	0.8494505
4156	0.3939855	0.8302802
4157	0.4233296	0.78862643
4158	0.5999442	0.81145585
4159	0.6186708	0.8239743
4160	0.2588116	0.88001317
4161	0.77995443	0.6696915
4162	0.3710148	0.75878984
4163	0.660662	0.9354853
4164	-0.17516105	0.8148594
4165	0.6199062	0.6265016
4166	0.29214835	0.602122
4167	0.6557099	0.728077
4168	0.4570115	0.5756605
4169	0.7296361	0.8038854
4170	0.6465957	0.80615616
4171	0.62780553	0.770072
4172	-0.3174237	0.80527616
4173	-0.14362213	0.4528648
4174	0.2796519	0.56975895
4175	-0.31869572	0.12122803
4176	0.5245239	0.87070495
4177	0.64087677	0.6135015
4178	0.8550569	0.62921286
4179	0.52647287	0.75632733
4180	0.5632487	0.5812254
4181	0.34110406	0.7595505
4182	0.43895763	0.793602
4183	0.52184534	0.9265914
4184	0.8825077	0.829067
4185	0.5172822	0.5408965
4186	0.4108954	0.37274486
4187	0.2640204	0.78208965
4188	0.47187167	0.75942254
4189	0.84478843	0.7441222
4190	0.8601096	0.5209918
4191	0.6871584	0.9032851
4192	0.78014845	0.6873863
4193	0.8545697	0.5828395
4194	0.59782106	0.87706685
4195	0.04008105	0.87031525
4196	0.46646178	0.9155706
4197	0.25020677	0.3873594
4198	0.13747942	0.45939425
4199	0.32195124	0.5869068
4200	0.7103479	0.03352994
4201	-0.254939	0.50354064
4202	0.42906472	0.75203097
4203	-0.028558826	0.58660954
4204	0.77191985	0.51864326
4205	0.678217	0.28573465
4206	0.8632152	0.8473107
4207	0.6807159	0.8601791
4208	-0.26195928	0.65238345
4209	0.49427405	0.64791846
4210	0.80277705	0.7238522
4211	0.39240417	0.68297356
4212	-0.032243073	0.49720794
4213	0.5208671	0.4330989
4214	0.81076	0.29886347
4215	0.7245492	0.9000461
4216	0.22949608	0.5409653
4217	-0.8898333	-0.067926094
4218	0.7603076	0.91726106
4219	0.36690447	0.69331056
4220	0.4198969	0.69174683
4221	0.65715104	0.2425224
4222	0.7191959	0.7943604
4223	0.63865846	0.68592983
4224	0.56429535	0.80491304
4225	0.577751	0.9800924
4226	0.9469573	0.34816214
4227	0.37534052	0.8754133
4228	0.64277273	0.40448648
4229	0.57693446	0.68964905
4230	0.28161973	0.5949826
4231	0.04791227	-0.10950947
4232	0.92635554	0.56220865
4233	-0.30279398	0.66489786
4234	0.012995032	0.7285171
4235	0.4175914	0.78733885
4236	0.90032446	0.84543175
4237	0.5159569	0.83292735
4238	0.6539018	0.43107408
4239	0.41143093	0.7004806
4240	0.7581105	0.4748865
4241	0.39982867	0.49483046
4242	0.7326931	0.74317163
4243	0.11323326	0.839316
4244	0.95348847	0.91437846
4245	0.8659561	0.7740065
4246	-0.5935044	0.61637735
4247	0.9628523	0.7927608
4248	0.17933232	0.64758915
4249	0.5788242	0.5517416
4250	0.4418612	0.69137233
4251	0.5312519	0.8751139
4252	0.18496825	0.82937986
4253	0.096700504	0.8009547
4254	0.6449162	0.748643
4255	0.7918963	0.85263073
4256	0.46824577	0.7037715
4257	-0.2535239	0.83294654
4258	0.34064546	0.63229495
4259	0.4710001	0.57588565
4260	0.93826085	0.50847805
4261	0.7370582	0.8674454
4262	0.62608176	0.8841397
4263	0.30267158	0.84404874
4264	0.5972873	0.711809
4265	0.7120646	0.9570147
4266	0.77412856	0.8060361
4267	0.5768442	0.7911265
4268	0.98319066	0.6351242
4269	0.49697194	0.9794312
4270	0.5333392	-0.006922801
4271	0.9158916	0.59728175
4272	0.6256981	0.9593066
4273	0.6580822	0.6524458
4274	0.7417691	0.7901458
4275	0.70466065	0.84497994
4276	0.8658984	0.6061039
4277	-0.19837998	0.30086935
4278	0.9739326	0.90646607
4279	0.3633765	0.5840886
4280	-0.14023	0.62858015
4281	0.50378174	0.88861096
4282	0.7839813	0.7829315
4283	0.054858737	0.7128194
4284	0.3584698	0.8222142
4285	0.23675957	0.37616757
4286	0.49883148	0.4694009
4287	0.20581786	0.78694785
4288	0.83033556	0.71147054
4289	0.35360122	0.3287936
4290	0.050956957	0.71336186
4291	0.60399497	0.8660517
4292	0.28548157	0.72071886
4293	0.37894043	0.6289171
4294	-0.05877428	0.4204732
4295	0.20355272	0.27890572
4296	-0.3000326	0.7960301
4297	0.6173967	0.47213155
4298	0.22471118	0.66480345
4299	0.3865879	0.59420687
4300	0.7964806	0.7268285
4301	0.5490354	0.5851226
4302	0.5898771	0.78996205
4303	0.6945784	0.77894837
4304	0.8975988	0.8924807
4305	0.6017631	0.70097923
4306	-0.12590225	0.9527835
4307	0.45786732	0.8016836
4308	0.47051492	0.5100481
4309	0.5011308	0.5817073
4310	0.22127543	0.7184828
4311	-0.17102253	0.8097194
4312	0.9125691	0.8295562
4313	0.24538186	0.92717904
4314	0.5604487	0.8803056
4315	-0.008310151	0.8402299
4316	-0.20468377	0.9581772
4317	0.61919117	0.8426917
4318	0.8319211	0.64391345
4319	0.5025887	0.8343432
4320	0.05415416	0.8471311
4321	-0.39652145	0.6009692
4322	-0.08860376	0.56625724
4323	0.6713327	0.6422945
4324	-0.21592674	0.3634468
4325	0.8452416	0.30191734
4326	-0.21822721	0.82172257
4327	0.115014896	0.5303781
4328	0.60003394	0.5608105
4329	0.6661931	0.85164493
4330	0.8881237	0.61857104
4331	0.43489555	0.74920666
4332	0.46104455	0.45730427
4333	0.90674675	0.62315834
4334	0.8831019	0.73482084
4335	0.17682919	0.88482887
4336	0.5388011	0.6103079
4337	0.71131307	0.61364126
4338	0.31582758	0.7334588
4339	0.8569738	0.46206826
4340	0.5329728	0.9599471
4341	0.9187701	0.64003414
4342	0.46967196	0.43432775
4343	0.64651793	0.7211671
4344	0.2602009	0.8314557
4345	-0.16145246	0.3842182
4346	0.56341416	0.62300426
4347	0.7927585	0.84699035
4348	0.8635437	0.76354873
4349	0.752198	0.7613693
4350	-0.043375652	0.90419185
4351	0.4134198	0.55400175
4352	0.26482677	0.7731141
4353	0.5630193	0.71487683
4354	-0.095683925	0.88958824
4355	0.81975394	0.5081628
4356	0.6583492	0.809149
4357	0.9511422	0.945814
4358	0.9666979	0.5335169
4359	0.74822426	0.0008218434
4360	0.51544344	0.75807315
4361	0.19269507	0.742491
4362	0.51470053	0.39378214
4363	0.49854493	0.5898812
4364	0.687455	0.7147218
4365	0.72057647	0.53645813
4366	0.49192977	0.5619096
4367	0.7588869	0.7373453
4368	0.9709752	0.6423399
4369	0.6675767	0.69399
4370	0.82720375	0.56416696
4371	0.8027954	0.5102607
4372	0.32595634	0.63013804
4373	0.43324262	0.6918019
4374	0.52830905	0.78042936
4375	0.38632536	0.20528097
4376	0.46188238	0.4218635
4377	0.25739908	0.8819808
4378	0.41103688	0.50106186
4379	0.22852165	0.009631794
4380	0.489313	0.8607646
4381	-0.10314862	0.8119634
4382	0.64142567	0.80501056
4383	0.7403332	0.84163165
4384	0.028366448	0.5270949
4385	0.6180909	0.43762547
4386	0.4650148	0.8713817
4387	0.9076645	0.7856711
4388	0.8562125	0.72441363
4389	0.6368034	0.6758631
4390	0.50822896	0.46475148
4391	0.32065728	0.06263102
4392	0.9625059	0.78102124
4393	0.7975376	0.49309292
4394	-0.044666745	0.74691623
4395	0.13287109	0.45100492
4396	0.46264157	0.4779603
4397	0.56739056	0.7751362
4398	0.5691743	0.6124844
4399	0.68386185	0.67151296
4400	0.86180836	0.86611015
4401	-0.15361483	0.7819526
4402	0.6080198	0.8212297
4403	0.19319029	0.91313875
4404	0.644381	0.8736033
4405	0.1366319	0.70736086
4406	0.5468033	0.6733122
4407	0.30414397	0.7299427
4408	0.38716915	0.9281178
4409	0.40759423	0.7471602
4410	0.5916035	0.79831123
4411	-0.6330425	0.7260781
4412	-0.88024426	0.7794324
4413	0.26701403	0.5123981
4414	0.902451	0.57005274
4415	-0.11130827	0.0005742035
4416	0.5313102	0.3586231
4417	0.17893125	0.19679672
4418	-0.3167418	0.7631495
4419	0.42348444	0.68549395
4420	-0.053888187	0.73281395
4421	0.79184544	0.6889841
4422	0.9159404	0.48181874
4423	0.27756527	0.8279242
4424	0.36887413	0.8489675
4425	0.8702514	0.9611813
4426	0.5229098	0.7690841
4427	0.4577396	0.50219965
4428	0.53166926	0.65710014
4429	0.8751209	0.40769675
4430	0.5576349	0.7186057
4431	0.20236887	0.89062786
4432	0.44742557	0.7340895
4433	-0.042479794	0.60861325
4434	0.6400323	0.7018022
4435	0.61750644	0.06520773
4436	-0.22849245	0.76983875
4437	0.7514161	0.6755263
4438	0.4285935	0.6945197
4439	0.50830615	0.5838152
4440	0.030351166	0.77020794
4441	0.58281493	0.8879759
4442	0.6076783	0.6059215
4443	-0.006005021	0.82166547
4444	0.6331179	0.8216853
4445	0.9066974	0.54666775
4446	0.5168284	0.51348346
4447	0.5423043	0.6166241
4448	0.12721771	0.6453301
4449	0.72019684	0.76364243
4450	0.7482641	0.36759531
4451	0.86024064	0.75897497
4452	0.5667446	0.55876404
4453	-0.0038168526	0.5010394
4454	0.30178607	0.4829841
4455	0.9428418	0.6748263
4456	0.32584363	0.7403795
4457	0.90100294	0.7221681
4458	0.45303082	0.5387567
4459	0.78612167	0.87321824
4460	0.8440284	0.7624889
4461	0.1874025	0.74252033
4462	0.5022993	0.46723962
4463	0.79002887	0.36961845
4464	0.6339169	0.63864595
4465	0.6395576	0.26368615
4466	-0.28798172	0.5818694
4467	0.55345815	0.23034121
4468	0.6899578	0.43672162
4469	-0.08289782	0.723433
4470	0.70587	0.79975885
4471	0.86773324	0.3720134
4472	0.6928874	0.753108
4473	0.9003815	0.78468335
4474	0.47580105	0.557799
4475	0.9315	0.7505212
4476	0.73402447	0.898894
4477	0.78728276	0.3455626
4478	0.7258262	0.38756502
4479	0.18040648	0.50795966
4480	0.84055865	0.95274764
4481	0.74569964	0.65696126
4482	0.70075196	0.42834774
4483	0.58018726	0.7367286
4484	0.25238448	0.94482136
4485	0.2822726	-0.119800694
4486	0.5783968	0.8665685
4487	0.62533015	0.81316006
4488	0.79620934	0.6396506
4489	0.6704244	0.8969987
4490	0.8813762	0.8064072
4491	0.9206881	0.8515665
4492	0.30810267	0.8373056
4493	0.59359366	0.8503307
4494	-0.35675916	0.9039159
4495	0.04142056	0.1049982
4496	0.2499002	0.8643939
4497	-0.48535573	0.6533734
4498	0.34760228	0.67395896
4499	0.9475741	0.77471155
4500	0.71352875	0.09560276
4501	0.47255132	0.96282893
4502	0.7954892	0.7677967
4503	0.8219765	0.61715573
4504	0.7186561	0.6258237
4505	0.91159517	0.68839014
4506	0.83587635	0.6298101
4507	0.502479	0.7070124
4508	0.30134103	0.7750577
4509	0.5429401	0.66541386
4510	0.19637972	0.50913596
4511	0.72990346	0.7966706
4512	0.6021088	0.6955047
4513	0.21235874	0.20751391
4514	0.6212959	0.63270473
4515	0.6456683	0.52903366
4516	0.89512396	0.5917406
4517	0.4445046	0.7886057
4518	0.6273553	0.88702667
4519	0.64323515	0.73445976
4520	-0.43218827	0.70117104
4521	0.5113764	0.34519893
4522	0.9624283	0.622784
4523	0.484147	0.37777126
4524	0.9155498	0.79900527
4525	0.5822231	0.5026867
4526	0.46284604	0.89823544
4527	0.0020480184	0.80930734
4528	0.5597118	0.5512499
4529	0.84290636	0.6883607
4530	-0.20869535	0.6043823
4531	0.4775421	0.6150521
4532	0.66499203	0.83579004
4533	0.7614468	0.66649926
4534	-0.3383337	0.6962872
4535	0.96513325	0.43480948
4536	0.6907856	0.7456395
4537	-0.44498864	0.717865
4538	0.80467415	0.39489263
4539	0.77515084	0.80174875
4540	0.55557567	0.7761023
4541	0.022005044	0.53786576
4542	0.87162596	0.85807145
4543	0.12422749	0.7496948
4544	0.7294193	0.7783855
4545	0.66700435	0.6854523
4546	0.75496995	0.48967612
4547	0.674187	0.14575408
4548	0.6918452	0.69984835
4549	0.6367065	0.925459
4550	0.74348533	0.7665498
4551	0.7424457	0.83674717
4552	0.88586587	0.92272127
4553	0.45193893	0.67256236
4554	0.37601674	0.8123497
4555	0.57227606	0.62987137
4556	0.17293246	0.67346656
4557	0.7737989	0.8657393
4558	0.14430165	0.840249
4559	0.10140198	0.36857498
4560	0.6717438	0.6373947
4561	0.39147955	0.6560567
4562	-0.11166284	0.84490544
4563	0.62264097	0.9021951
4564	0.69111705	0.7588316
4565	0.8837184	0.81213695
4566	0.80525	0.7645405
4567	-0.3769636	0.59011525
4568	0.276885	0.70091754
4569	0.73262495	0.109190166
4570	0.8704896	0.62636167
4571	0.87259233	0.5521186
4572	0.9682785	0.47019467
4573	0.1913817	0.45336756
4574	0.56056523	0.77226007
4575	0.64917403	0.61348647
4576	0.62341243	0.50111765
4577	0.47472063	0.84906316
4578	0.8604816	0.56619096
4579	0.663392	0.58053166
4580	0.9733372	0.70726824
4581	0.116697624	0.7191634
4582	0.6833171	-0.1182121
4583	0.595055	0.9321518
4584	0.7871983	0.6944951
4585	0.83862025	0.60621375
4586	-0.17095666	0.78534263
4587	0.51356304	0.4633815
4588	0.8895468	0.76022196
4589	0.8231574	-0.17543945
4590	0.3609026	0.85039777
4591	0.68014026	0.76450485
4592	0.61447984	0.72329044
4593	-0.37366116	0.7011312
4594	-0.47654843	0.69986504
4595	0.62641376	0.10719333
4596	0.6589702	0.9350019
4597	0.1731298	0.94632566
4598	0.6146094	0.84017605
4599	0.7475902	0.6931523
4600	0.62783766	0.4336457
4601	0.64299756	0.8651791
4602	0.60124534	0.79357463
4603	0.5529969	0.87609076
4604	0.59464693	0.8724508
4605	0.7750922	0.6553282
4606	0.34588817	0.5439698
4607	0.6024382	0.87932605
4608	0.63841206	0.8298066
4609	0.68664163	0.050770916
4610	0.579042	0.30604094
4611	0.1016087	0.7146945
4612	0.4418342	0.69033957
4613	0.3254283	0.6967304
4614	0.49059612	-0.1497411
4615	0.49222797	0.41696423
4616	0.24381757	0.6829891
4617	0.64565074	0.7797382
4618	0.40223426	0.82142144
4619	-0.48887795	0.8117605
4620	0.57803166	0.7411679
4621	0.32297617	0.31981608
4622	0.46296203	0.46877965
4623	-0.18632865	0.7781727
4624	0.6599392	0.7860748
4625	0.8291525	0.8222917
4626	0.41371322	0.6928309
4627	-0.24581349	0.58258253
4628	0.60859996	0.5317726
4629	-0.16190784	0.25340864
4630	0.5551974	0.7601949
4631	0.59850734	0.4501879
4632	0.5745221	0.75474125
4633	0.92768025	0.430462
4634	0.33544856	0.48459327
4635	0.86421466	0.846579
4636	0.6140821	0.6201989
4637	0.65945154	0.59203005
4638	0.62385833	0.6373669
4639	0.45649877	0.74928725
4640	0.76144207	0.69486004
4641	0.77412564	0.7797948
4642	0.44515032	0.7612005
4643	0.49588826	0.74403894
4644	0.8712036	0.8401796
4645	0.48632213	0.8019941
4646	0.6141611	0.7970993
4647	0.9827909	0.51089716
4648	0.83932984	0.82921636
4649	0.53477424	0.8504637
4650	0.9052307	0.8114081
4651	0.7232644	0.627838
4652	0.69378877	0.7079737
4653	0.021393713	0.6956048
4654	-0.1498612	0.69168
4655	0.71867055	0.76315284
4656	0.30957317	0.8605147
4657	0.11130239	0.041056257
4658	0.8871037	0.6673771
4659	0.66716	0.9032979
4660	-0.044874467	0.6543135
4661	0.94608945	0.5801977
4662	0.85789967	0.9337181
4663	0.63424814	0.63201386
4664	0.8067918	0.21052809
4665	0.573406	0.95506436
4666	0.22984162	0.7332558
4667	0.70727086	0.6750706
4668	0.81993246	0.8977973
4669	0.94050467	0.74177235
4670	0.41945037	0.33668327
4671	-0.65504616	0.7023297
4672	0.7059306	0.71590817
4673	0.5033463	0.57454044
4674	0.65689343	0.59816545
4675	0.9310579	0.8094027
4676	0.46090043	0.73945963
4677	0.6337929	0.68045527
4678	0.72747886	0.72312117
4679	0.5245933	0.3811515
4680	0.1270424	0.5316735
4681	0.4122378	0.7870146
4682	0.34127167	0.8238524
4683	0.29842135	0.50010806
4684	0.8302116	0.55000633
4685	0.2726166	0.23379487
4686	0.8115083	0.85864353
4687	0.93416655	0.71419317
4688	-0.25331634	0.014217724
4689	0.6826947	0.7722484
4690	0.82070464	0.65629065
4691	0.78501344	0.8367403
4692	-0.28158006	0.16752303
4693	0.63084155	0.8506658
4694	0.92089444	0.6825251
4695	-0.20705517	0.8554427
4696	0.7133	0.6102598
4697	0.37241274	0.77959347
4698	0.6241427	0.6583358
4699	0.69185543	0.9452032
4700	0.84370536	0.82790136
4701	-0.4709981	0.8328296
4702	0.562192	0.5436352
4703	0.29185525	0.02294612
4704	0.8390616	-0.10500341
